age,room_service,food_court,shopping_mall,spa,vr_deck,name,earth,europa,mars,unknown,cryo_sleep_false,cryo_sleep_true,cryo_sleep_unknown,num,deck_a,deck_b,deck_c,deck_d,deck_e,deck_f,deck_g,deck_t,deck_unknown,side_p,side_s,side_unknown,destination_55_cancri_e,destination_pso_j318_5_22,destination_trappist_1_e,destination_unknown,vip_false,vip_true,transported_false,transported_true
15.0,0.0,610.0,267.0,,0.0,Samie Wiggs,1,0,0,0,1,0,0,1469,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
32.0,0.0,0.0,0.0,0.0,0.0,Cassa Garrincent,1,0,0,0,0,1,0,1142,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
24.0,61.0,397.0,185.0,1.0,0.0,Sall Gaineyerson,1,0,0,0,1,0,0,1470,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
32.0,0.0,0.0,0.0,0.0,0.0,Annya Patthews,1,0,0,0,0,1,0,1143,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
36.0,10.0,2478.0,2080.0,19.0,328.0,Preo Sloweber,0,1,0,0,1,0,0,454,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
13.0,0.0,0.0,0.0,0.0,0.0,Nichad Patteraley,1,0,0,0,0,1,0,1144,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
29.0,0.0,0.0,0.0,0.0,0.0,Nunkib Tashal,0,1,0,0,0,1,0,260,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
27.0,0.0,14.0,0.0,0.0,2325.0,Tauria Tashal,0,1,0,0,1,0,0,260,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
30.0,0.0,0.0,0.0,0.0,0.0,Aspica Tashal,0,1,0,0,0,1,0,260,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
27.0,0.0,44.0,4761.0,5.0,41.0,Altanin Dedometeel,0,1,0,0,1,0,0,75,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
14.0,0.0,3124.0,40.0,219.0,189.0,Kumark Dedometeel,0,1,0,0,1,0,0,75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
32.0,527.0,1863.0,0.0,417.0,2905.0,Giedia Dedometeel,0,1,0,0,1,0,0,75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
33.0,0.0,16.0,12.0,2349.0,12.0,Sulah Poilsive,0,1,0,0,1,0,0,75,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
35.0,3.0,0.0,651.0,0.0,78.0,Joanny Guerson,1,0,0,0,1,0,0,1356,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
21.0,301.0,,19.0,0.0,0.0,Elicey Warrison,1,0,0,0,1,0,0,1471,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
57.0,906.0,22.0,0.0,8293.0,391.0,Taurah Regmansidy,0,0,0,1,1,0,0,228,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
42.0,159.0,4387.0,2.0,3.0,485.0,Alatrix Regmansidy,0,1,0,0,1,0,0,228,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
20.0,0.0,6.0,552.0,20.0,0.0,Idarry Norrison,0,0,0,1,1,0,0,1473,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
18.0,0.0,0.0,0.0,0.0,0.0,Oalls Derry,0,0,1,0,0,1,0,1357,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
49.0,0.0,7683.0,0.0,13016.0,0.0,Goros Healted,0,1,0,0,1,0,0,268,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
23.0,0.0,3.0,0.0,0.0,546.0,Lyney Berges,1,0,0,0,1,0,0,1358,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
24.0,1058.0,0.0,0.0,280.0,0.0,Pon Sche,0,0,1,0,1,0,0,1359,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
24.0,0.0,0.0,0.0,0.0,757.0,Kris Simstravery,1,0,0,0,1,0,0,1361,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
23.0,9.0,1.0,0.0,492.0,109.0,Ivanne Simstravery,1,0,0,0,1,0,0,1361,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
24.0,0.0,489.0,21.0,0.0,184.0,Camiet Ricklaney,1,0,0,0,1,0,0,1362,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
26.0,0.0,0.0,0.0,0.0,0.0,Allyny Burchard,1,0,0,0,0,1,0,1146,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
28.0,0.0,0.0,0.0,0.0,0.0,Alasmon Secont,0,1,0,0,0,1,0,236,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
17.0,0.0,1381.0,2.0,0.0,0.0,Jimmya Campson,1,0,0,0,1,0,0,1475,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
20.0,415.0,479.0,0.0,1019.0,239.0,Blancy Morrows,1,0,0,0,1,0,0,1476,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
22.0,0.0,0.0,0.0,0.0,1201.0,Joandy Rutler,1,0,0,0,1,0,0,1363,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
23.0,0.0,0.0,0.0,0.0,0.0,Alkurak Dressink,0,1,0,0,0,1,0,269,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
22.0,0.0,0.0,0.0,0.0,0.0,Pulchib Dressink,0,1,0,0,0,1,0,269,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
29.0,3.0,0.0,664.0,683.0,34.0,Ivaney Giller,1,0,0,0,1,0,0,1366,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
,0.0,4155.0,0.0,1368.0,42.0,Dira Belstrut,0,1,0,0,1,0,0,237,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
31.0,0.0,0.0,,0.0,0.0,Okulk Belstrut,0,1,0,0,0,1,0,237,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
37.0,1.0,4462.0,1.0,9206.0,3.0,Mirara Catimod,0,1,0,0,1,0,0,238,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
44.0,0.0,4322.0,3.0,153.0,52.0,Raston Dightent,0,1,0,0,1,0,0,238,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
34.0,0.0,2612.0,1.0,131.0,2714.0,Polah Dightent,0,1,0,0,1,0,0,238,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
23.0,602.0,0.0,0.0,0.0,24.0,Dandy Hamcmahon,1,0,0,0,1,0,0,1165,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
18.0,457.0,0.0,11.0,335.0,0.0,Tammyl Delangleton,1,0,0,0,1,0,0,1368,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
18.0,0.0,0.0,0.0,0.0,0.0,Heidie Kimpson,1,0,0,0,0,1,0,1148,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
23.0,,134.0,482.0,,27.0,Gabrin Duffmaney,1,0,0,0,1,0,0,1479,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
18.0,0.0,10.0,0.0,0.0,738.0,Ninald Fryersonis,1,0,0,0,1,0,0,1371,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
22.0,0.0,0.0,1128.0,0.0,45.0,Muew Pre,0,0,1,0,1,0,0,474,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
10.0,0.0,0.0,0.0,0.0,0.0,Gibil Pre,0,0,1,0,1,0,0,474,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
,0.0,0.0,0.0,0.0,0.0,Peefox Pre,0,0,1,0,0,1,0,474,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
31.0,907.0,0.0,437.0,2.0,0.0,Losp Buche,0,0,1,0,1,0,0,1372,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
48.0,0.0,0.0,0.0,0.0,0.0,Heald Snowaney,1,0,0,0,0,1,0,1150,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
51.0,0.0,287.0,0.0,1442.0,66.0,Ranark Patimonne,0,1,0,0,1,0,0,87,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
25.0,0.0,0.0,0.0,0.0,0.0,Clech Dato,0,0,1,0,0,1,0,1482,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
32.0,288.0,0.0,592.0,670.0,40.0,Tops Chen,0,0,1,0,1,0,0,459,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
8.0,0.0,0.0,0.0,0.0,0.0,Diandi Domington,1,0,0,0,1,0,0,1167,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
49.0,0.0,0.0,0.0,0.0,0.0,Royce Domington,1,0,0,0,0,1,0,1167,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
28.0,0.0,0.0,0.0,669.0,16.0,Troyra Cames,1,0,0,0,1,0,0,1375,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
3.0,0.0,0.0,0.0,0.0,0.0,Lig Ramad,0,0,1,0,1,0,0,475,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
,0.0,0.0,0.0,0.0,0.0,Repart Ramad,0,0,1,0,1,0,0,475,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
31.0,0.0,0.0,0.0,0.0,0.0,Pigars Ramad,0,0,1,0,0,1,0,475,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
11.0,0.0,0.0,0.0,0.0,0.0,Mele Ramad,0,0,1,0,1,0,0,475,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
27.0,0.0,0.0,0.0,0.0,0.0,Unchex Must,0,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
33.0,1631.0,0.0,754.0,0.0,0.0,Terek Must,0,0,1,0,1,0,0,219,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
32.0,0.0,0.0,0.0,0.0,0.0,Alrairk Perable,0,1,0,0,0,1,0,263,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
20.0,0.0,0.0,0.0,0.0,0.0,Pennie Headardyer,1,0,0,0,0,1,0,1152,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
33.0,0.0,3624.0,0.0,1537.0,498.0,Schyon Gealably,0,1,0,0,1,0,0,476,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
65.0,43.0,21.0,22.0,50.0,731.0,Bland Pernard,1,0,0,0,0,0,1,1485,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
18.0,0.0,0.0,0.0,0.0,0.0,Hal Walé,0,0,1,0,0,1,0,1377,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
19.0,862.0,0.0,5.0,2032.0,0.0,Cinst Purte,0,0,1,0,1,0,0,1378,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
33.0,0.0,3676.0,0.0,1743.0,1.0,Dyonif Noxnuther,0,1,0,0,1,0,0,270,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
,0.0,11.0,793.0,0.0,84.0,Duana Mccard,1,0,0,0,1,0,0,1168,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
31.0,0.0,0.0,0.0,0.0,0.0,Hellia Peckerson,1,0,0,0,0,1,0,1154,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
37.0,0.0,0.0,0.0,0.0,0.0,Stancy Wardendez,1,0,0,0,0,1,0,1155,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
19.0,0.0,0.0,0.0,0.0,0.0,Cline Alldson,1,0,0,0,0,1,0,1156,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
18.0,0.0,0.0,773.0,0.0,4.0,Lulah Ramoran,1,0,0,0,1,0,0,1486,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
47.0,0.0,0.0,0.0,0.0,0.0,Caston Chhaft,0,1,0,0,0,1,0,232,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
26.0,0.0,6050.0,0.0,662.0,920.0,Kochard Chhaft,0,1,0,0,1,0,0,232,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
25.0,0.0,3590.0,0.0,27.0,0.0,Sadlami Chhaft,0,1,0,0,1,0,0,232,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
38.0,102.0,12.0,14.0,669.0,0.0,Curtle Medington,1,0,0,0,1,0,0,1380,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
53.0,3.0,2251.0,0.0,95.0,12.0,Denis Mullon,1,0,0,0,1,0,0,460,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
38.0,0.0,338.0,0.0,453.0,0.0,Tany Cardners,1,0,0,0,1,0,0,478,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
28.0,0.0,0.0,,0.0,0.0,Unchal Date,0,0,1,0,0,1,0,1488,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
46.0,438.0,283.0,944.0,0.0,355.0,Jacki Ricews,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
18.0,3.0,688.0,0.0,0.0,23.0,Eriana Barnoldeney,1,0,0,0,1,0,0,1170,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
14.0,0.0,0.0,0.0,0.0,0.0,Aske Pretive,0,1,0,0,0,1,0,461,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
32.0,0.0,1369.0,29.0,662.0,22.0,Alpha Mosteraked,0,1,0,0,0,0,1,461,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
44.0,0.0,0.0,16.0,72.0,4304.0,Weias Mosteraked,0,1,0,0,1,0,0,461,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
28.0,0.0,0.0,0.0,0.0,0.0,Agnesa Olshaffey,1,0,0,0,0,1,0,1158,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
2.0,0.0,0.0,0.0,0.0,0.0,Muonus Imingle,0,1,0,0,1,0,0,233,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
28.0,0.0,2896.0,46.0,5248.0,8169.0,Taura Imingle,0,1,0,0,1,0,0,233,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
27.0,0.0,0.0,0.0,0.0,0.0,Halsham Imingle,0,1,0,0,0,1,0,233,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
29.0,0.0,0.0,0.0,0.0,0.0,Auvara Cowtale,0,1,0,0,0,1,0,234,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
14.0,0.0,0.0,0.0,,0.0,Lilace Rutler,1,0,0,0,0,1,0,1171,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
14.0,0.0,0.0,766.0,0.0,0.0,Wenny Bushafford,1,0,0,0,1,0,0,1490,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
17.0,0.0,0.0,0.0,0.0,0.0,Geney Hayertez,1,0,0,0,0,1,0,1172,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
35.0,150.0,0.0,96.0,638.0,0.0,Vanez Whitersone,1,0,0,0,1,0,0,1381,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
36.0,0.0,129.0,0.0,177.0,444.0,Raque Waterson,1,0,0,0,1,0,0,1382,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
51.0,106.0,1942.0,115.0,,0.0,Grake Chica,0,0,1,0,1,0,0,1383,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
54.0,1.0,0.0,109.0,,1.0,Lewise Bardinard,1,0,0,0,1,0,0,1174,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
37.0,300.0,3434.0,0.0,1.0,171.0,Aldah Coustive,0,1,0,0,1,0,0,264,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
37.0,541.0,38.0,713.0,316.0,0.0,Idave Burksson,1,0,0,0,1,0,0,462,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
24.0,1.0,194.0,0.0,0.0,632.0,Jorgie Reenon,1,0,0,0,1,0,0,463,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
,1030.0,0.0,158.0,0.0,28.0,Chees Flake,0,0,1,0,1,0,0,1386,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
38.0,622.0,1319.0,42.0,1.0,444.0,Dell Daughessey,1,0,0,0,1,0,0,1387,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
28.0,0.0,0.0,0.0,0.0,0.0,Lynney Burksson,1,0,0,0,0,1,0,1160,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,Nelle Gibbsonton,1,0,0,0,1,0,0,1161,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
16.0,23.0,479.0,0.0,0.0,373.0,Alene Gibbsonton,1,0,0,0,1,0,0,1492,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
25.0,0.0,0.0,879.0,0.0,0.0,Jonard Puckenton,1,0,0,0,1,0,0,1493,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
22.0,30.0,0.0,690.0,41.0,0.0,Sethew Garzaley,1,0,0,0,0,0,1,1389,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
24.0,0.0,0.0,0.0,0.0,0.0,Sceros Erte,0,0,1,0,0,1,0,1494,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
37.0,501.0,0.0,179.0,1.0,0.0,Gerte Owery,1,0,0,0,1,0,0,464,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
21.0,21.0,0.0,874.0,226.0,0.0,Bleda Pead,0,0,1,0,1,0,0,1495,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
53.0,0.0,0.0,0.0,0.0,0.0,Bosoneb Urablele,0,1,0,0,1,0,0,271,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,Taraid Arible,0,1,0,0,1,0,0,235,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2.0,0.0,0.0,0.0,0.0,0.0,Pheino Arible,0,1,0,0,0,1,0,235,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
64.0,0.0,0.0,0.0,0.0,0.0,Dirk Arible,0,1,0,0,0,1,0,235,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
24.0,0.0,2921.0,5.0,795.0,3155.0,Atinon Arible,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
40.0,0.0,0.0,0.0,0.0,0.0,Anchab Arible,0,1,0,0,0,1,0,235,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
32.0,0.0,163.0,0.0,6953.0,50.0,Isoton Arible,0,1,0,0,1,0,0,235,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
54.0,0.0,316.0,1.0,2038.0,388.0,Sulatik Sonofmory,0,1,0,0,1,0,0,239,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
30.0,0.0,0.0,0.0,0.0,0.0,Everly Carvis,1,0,0,0,0,1,0,1175,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
37.0,0.0,1379.0,130.0,1488.0,75.0,Hasim Fawnsive,0,1,0,0,1,0,0,77,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
20.0,3191.0,0.0,211.0,21.0,117.0,Naffsh Reke,0,0,1,0,1,0,0,481,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
22.0,741.0,0.0,1028.0,0.0,0.0,Widin Vlake,0,0,1,0,1,0,0,1497,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
57.0,0.0,1.0,0.0,664.0,19.0,Gaylah Leonadorsen,1,0,0,0,1,0,0,1391,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
34.0,0.0,0.0,0.0,0.0,0.0,Trice Blancoy,1,0,0,0,0,1,0,1177,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
51.0,0.0,980.0,273.0,2775.0,419.0,Auvair Seatearing,0,1,0,0,1,0,0,240,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
47.0,0.0,0.0,0.0,0.0,0.0,Cles Wala,0,0,1,0,0,1,0,465,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
22.0,593.0,34.0,0.0,0.0,0.0,Annard Merce,1,0,0,0,1,0,0,1163,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
36.0,0.0,1606.0,511.0,89.0,2220.0,Cherkab Bruthydre,0,1,0,0,1,0,0,241,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
16.0,0.0,0.0,0.0,0.0,0.0,Adammy Whitakers,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
60.0,180.0,0.0,414.0,1181.0,0.0,Totax Tirt,0,0,1,0,1,0,0,1499,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
39.0,197.0,0.0,2401.0,0.0,0.0,Oaters Kad,0,0,1,0,1,0,0,1392,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
18.0,49.0,0.0,2885.0,1.0,0.0,Sunk Kad,0,0,1,0,1,0,0,1392,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
30.0,0.0,0.0,0.0,0.0,0.0,Errak Reeddommy,0,1,0,0,0,1,0,273,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
45.0,1781.0,0.0,17.0,0.0,23.0,Pefox Khaf,0,0,1,0,1,0,0,1395,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
30.0,0.0,0.0,0.0,0.0,1150.0,Chrisa Hurchanney,1,0,0,0,1,0,0,1396,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
21.0,1046.0,1.0,0.0,1.0,0.0,Poloos Burle,0,0,0,1,1,0,0,482,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,Jetax Burle,0,0,1,0,1,0,0,1397,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
51.0,40.0,716.0,1907.0,0.0,0.0,Pold Chmad,0,0,1,0,1,0,0,1501,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
22.0,100.0,0.0,1050.0,0.0,23.0,Diedow Sacy,0,0,1,0,1,0,0,466,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
26.0,0.0,896.0,0.0,690.0,1.0,Alaron Obedaming,0,1,0,0,1,0,0,225,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
10.0,0.0,0.0,0.0,0.0,0.0,Verney Paynard,1,0,0,0,1,0,0,1166,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
21.0,42.0,606.0,1.0,38.0,100.0,Lynnie Scottney,1,0,0,0,1,0,0,484,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
14.0,0.0,0.0,0.0,0.0,0.0,Rica Gardsondez,1,0,0,0,0,1,0,1167,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
,0.0,1.0,12.0,0.0,779.0,Gretty Gardsondez,1,0,0,0,1,0,0,467,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
43.0,473.0,1390.0,0.0,0.0,0.0,,1,0,0,0,1,0,0,1502,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
22.0,28.0,194.0,2.0,0.0,370.0,Sterry Meadoney,1,0,0,0,1,0,0,1503,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
22.0,401.0,0.0,196.0,0.0,126.0,Sony Woodwardy,1,0,0,0,1,0,0,1398,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
23.0,0.0,0.0,0.0,0.0,0.0,Rician Mondsey,1,0,0,0,0,1,0,1168,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
25.0,0.0,0.0,0.0,0.0,0.0,Tark String,0,1,0,0,0,1,0,265,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
35.0,0.0,0.0,0.0,0.0,0.0,Chelik String,0,1,0,0,1,0,0,265,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
30.0,0.0,0.0,0.0,27.0,764.0,Karene Hayerson,1,0,0,0,1,0,0,468,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
37.0,0.0,0.0,0.0,0.0,0.0,Hillie Garden,1,0,0,0,0,1,0,1170,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
21.0,61.0,201.0,222.0,161.0,60.0,,1,0,0,0,1,0,0,1171,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
36.0,207.0,0.0,450.0,94.0,0.0,Jaimer Pacerty,1,0,0,0,1,0,0,1183,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
13.0,305.0,582.0,12.0,19.0,0.0,Loria Woodwinton,1,0,0,0,1,0,0,1506,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
